STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,,FREQ,,MEASURE,,UNIT_MEASURE,,AGE,,SEX,,SOCIO_ECON_STATUS,,DEATH_CAUSE,,CALC_METHODOLOGY,,GESTATION_THRESHOLD,,HEALTH_STATUS,,DISEASE,,CANCER_SITE,,TIME_PERIOD,,OBS_VALUE,,DECIMALS,,OBS_STATUS,,OBS_STATUS2,,OBS_STATUS3,,UNIT_MULT,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_LE(1.0),,I,CHN,,A,,LFEXPDFM,,Y,,Y0,,_T,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,2022,,5.4,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_LE(1.0),,I,CHL,,A,,LFEXPDMF,,Y,,Y0,,_T,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,2017,,-5.6,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_LE(1.0),,I,CHL,,A,,LFEXPDMF,,Y,,Y0,,_T,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,2016,,-5.6,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_LE(1.0),,I,CHL,,A,,LFEXPDMF,,Y,,Y0,,_T,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,2015,,-5.7,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_LE(1.0),,I,CHL,,A,,LFEXPDMF,,Y,,Y0,,_T,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,2023,,-5.4,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_LE(1.0),,I,CHL,,A,,LFEXPDMF,,Y,,Y0,,_T,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,2022,,-5.5,,,,P,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_LE(1.0),,I,CHL,,A,,LFEXPDMF,,Y,,Y0,,_T,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,2021,,-5.5,,,,P,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_LE(1.0),,I,CHL,,A,,LFEXPDMF,,Y,,Y0,,_T,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,2020,,-5.5,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_LE(1.0),,I,CHL,,A,,LFEXPDMF,,Y,,Y0,,_T,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,2019,,-5.5,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_LE(1.0),,I,CHL,,A,,LFEXPDMF,,Y,,Y0,,_T,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,2014,,-5.7,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_LE(1.0),,I,CHL,,A,,LFEXPDMF,,Y,,Y0,,_T,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,2013,,-5.7,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_LE(1.0),,I,CHL,,A,,LFEXPDMF,,Y,,Y0,,_T,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,2012,,-5.8,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_LE(1.0),,I,CHL,,A,,LFEXPDMF,,Y,,Y0,,_T,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,2018,,-5.6,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_LE(1.0),,I,HUN,,A,,LFEXPDFM,,Y,,Y0,,_T,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,2021,,7.1,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_LE(1.0),,I,HUN,,A,,LFEXPDFM,,Y,,Y0,,_T,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,2020,,6.7,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_LE(1.0),,I,HUN,,A,,LFEXPDFM,,Y,,Y0,,_T,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,2019,,6.6,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_LE(1.0),,I,HUN,,A,,LFEXPDFM,,Y,,Y0,,_T,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,2014,,7.1,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_LE(1.0),,I,HUN,,A,,LFEXPDFM,,Y,,Y0,,_T,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,2013,,6.9,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_LE(1.0),,I,HUN,,A,,LFEXPDFM,,Y,,Y0,,_T,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,2012,,7.1,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_LE(1.0),,I,HUN,,A,,LFEXPDFM,,Y,,Y0,,_T,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,2018,,6.9,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_LE(1.0),,I,HUN,,A,,LFEXPDFM,,Y,,Y0,,_T,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,2017,,6.8,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_LE(1.0),,I,HUN,,A,,LFEXPDFM,,Y,,Y0,,_T,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,2016,,7.1,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_LE(1.0),,I,HUN,,A,,LFEXPDFM,,Y,,Y0,,_T,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,2015,,6.7,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_LE(1.0),,I,HUN,,A,,LFEXPDFM,,Y,,Y0,,_T,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,2023,,6.5,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_LE(1.0),,I,HUN,,A,,LFEXPDFM,,Y,,Y0,,_T,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,2022,,6.7,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_LE(1.0),,I,IND,,A,,LFEXP,,Y,,Y0,,_T,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,2017,,70.5,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_LE(1.0),,I,IND,,A,,LFEXP,,Y,,Y0,,_T,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,2016,,70.1,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_LE(1.0),,I,IND,,A,,LFEXP,,Y,,Y0,,_T,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,2015,,69.6,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_LE(1.0),,I,IND,,A,,LFEXP,,Y,,Y0,,_T,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,2014,,69.1,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_LE(1.0),,I,IND,,A,,LFEXP,,Y,,Y0,,_T,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,2013,,68.5,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_LE(1.0),,I,IND,,A,,LFEXP,,Y,,Y0,,_T,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,2012,,67.9,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_LE(1.0),,I,IND,,A,,LFEXP,,Y,,Y0,,_T,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,2022,,67.7,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_LE(1.0),,I,IND,,A,,LFEXP,,Y,,Y0,,_T,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,2021,,67.2,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_LE(1.0),,I,IND,,A,,LFEXP,,Y,,Y0,,_T,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,2020,,70.2,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_LE(1.0),,I,IND,,A,,LFEXP,,Y,,Y0,,_T,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,2019,,70.9,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_LE(1.0),,I,IND,,A,,LFEXP,,Y,,Y0,,_T,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,2018,,70.7,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_LE(1.0),,I,BEL,,A,,LFEXPDFM,,Y,,Y0,,_T,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,2023,,4.3,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_LE(1.0),,I,BEL,,A,,LFEXPDFM,,Y,,Y0,,_T,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,2022,,4.2,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_LE(1.0),,I,BEL,,A,,LFEXPDFM,,Y,,Y0,,_T,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,2021,,4.9,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_LE(1.0),,I,BEL,,A,,LFEXPDFM,,Y,,Y0,,_T,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,2020,,4.5,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_LE(1.0),,I,BEL,,A,,LFEXPDFM,,Y,,Y0,,_T,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,2019,,4.5,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_LE(1.0),,I,BEL,,A,,LFEXPDFM,,Y,,Y0,,_T,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,2018,,4.5,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_LE(1.0),,I,BEL,,A,,LFEXPDFM,,Y,,Y0,,_T,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,2017,,4.7,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_LE(1.0),,I,BEL,,A,,LFEXPDFM,,Y,,Y0,,_T,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,2016,,5,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_LE(1.0),,I,BEL,,A,,LFEXPDFM,,Y,,Y0,,_T,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,2015,,4.7,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_LE(1.0),,I,BEL,,A,,LFEXPDFM,,Y,,Y0,,_T,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,2014,,5.1,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_LE(1.0),,I,BEL,,A,,LFEXPDFM,,Y,,Y0,,_T,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,2013,,5.1,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_LE(1.0),,I,SVK,,A,,LFEXPDMF,,Y,,Y0,,_T,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,2015,,-7.1,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_LE(1.0),,I,SVK,,A,,LFEXPDMF,,Y,,Y0,,_T,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,2014,,-7.2,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_LE(1.0),,I,NLD,,A,,LFEXPDMF,,Y,,Y0,,_T,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,2018,,-3.1,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_LE(1.0),,I,NLD,,A,,LFEXPDMF,,Y,,Y0,,_T,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,2017,,-3.2,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_LE(1.0),,I,NLD,,A,,LFEXPDMF,,Y,,Y0,,_T,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,2016,,-3.2,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_LE(1.0),,I,NLD,,A,,LFEXPDMF,,Y,,Y0,,_T,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,2015,,-3.3,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_LE(1.0),,I,NLD,,A,,LFEXPDMF,,Y,,Y0,,_T,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,2014,,-3.5,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_LE(1.0),,I,NLD,,A,,LFEXPDMF,,Y,,Y0,,_T,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,2013,,-3.7,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_LE(1.0),,I,NLD,,A,,LFEXPDMF,,Y,,Y0,,_T,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,2012,,-3.7,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_LE(1.0),,I,NLD,,A,,LFEXPDMF,,Y,,Y0,,_T,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,2023,,-2.9,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_LE(1.0),,I,NLD,,A,,LFEXPDMF,,Y,,Y0,,_T,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,2022,,-2.9,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_LE(1.0),,I,NLD,,A,,LFEXPDMF,,Y,,Y0,,_T,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,2021,,-3.3,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_LE(1.0),,I,NLD,,A,,LFEXPDMF,,Y,,Y0,,_T,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,2020,,-3.4,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_LE(1.0),,I,CRI,,A,,LFEXPDMF,,Y,,Y0,,_T,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,2021,,-5.1,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_LE(1.0),,I,CRI,,A,,LFEXPDMF,,Y,,Y0,,_T,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,2020,,-5.1,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_LE(1.0),,I,CRI,,A,,LFEXPDMF,,Y,,Y0,,_T,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,2019,,-5.1,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_LE(1.0),,I,CRI,,A,,LFEXPDMF,,Y,,Y0,,_T,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,2018,,-5.1,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_LE(1.0),,I,CRI,,A,,LFEXPDMF,,Y,,Y0,,_T,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,2017,,-5.1,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_LE(1.0),,I,CRI,,A,,LFEXPDMF,,Y,,Y0,,_T,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,2015,,-5.1,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_LE(1.0),,I,CRI,,A,,LFEXPDMF,,Y,,Y0,,_T,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,2016,,-5.1,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_LE(1.0),,I,CRI,,A,,LFEXPDMF,,Y,,Y0,,_T,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,2014,,-5,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_LE(1.0),,I,CRI,,A,,LFEXPDMF,,Y,,Y0,,_T,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,2013,,-5,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_LE(1.0),,I,CRI,,A,,LFEXPDMF,,Y,,Y0,,_T,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,2012,,-5,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_LE(1.0),,I,CRI,,A,,LFEXPDMF,,Y,,Y0,,_T,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,2023,,-5.2,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_LE(1.0),,I,CRI,,A,,LFEXPDMF,,Y,,Y0,,_T,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,2022,,-5.1,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_LE(1.0),,I,BGR,,A,,LFEXP,,Y,,Y0,,_T,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,2019,,75.1,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_LE(1.0),,I,BGR,,A,,LFEXP,,Y,,Y0,,_T,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,2018,,75,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_LE(1.0),,I,BGR,,A,,LFEXP,,Y,,Y0,,_T,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,2017,,74.8,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_LE(1.0),,I,BGR,,A,,LFEXP,,Y,,Y0,,_T,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,2016,,74.9,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_LE(1.0),,I,BGR,,A,,LFEXP,,Y,,Y0,,_T,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,2015,,74.7,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_LE(1.0),,I,BGR,,A,,LFEXP,,Y,,Y0,,_T,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,2014,,74.5,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_LE(1.0),,I,BGR,,A,,LFEXP,,Y,,Y0,,_T,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,2013,,74.9,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_LE(1.0),,I,BGR,,A,,LFEXP,,Y,,Y0,,_T,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,2012,,74.4,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_LE(1.0),,I,BGR,,A,,LFEXP,,Y,,Y0,,_T,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,2023,,75.8,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_LE(1.0),,I,BGR,,A,,LFEXP,,Y,,Y0,,_T,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,2022,,74.2,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_LE(1.0),,I,BGR,,A,,LFEXP,,Y,,Y0,,_T,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,2021,,71.4,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_LE(1.0),,I,BGR,,A,,LFEXP,,Y,,Y0,,_T,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,2020,,73.6,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_LE(1.0),,I,TUR,,A,,LFEXPDMF,,Y,,Y0,,_T,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,2020,,-5.5,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_LE(1.0),,I,TUR,,A,,LFEXPDMF,,Y,,Y0,,_T,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,2019,,-5.4,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_LE(1.0),,I,TUR,,A,,LFEXPDMF,,Y,,Y0,,_T,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,2018,,-5.4,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_LE(1.0),,I,TUR,,A,,LFEXPDMF,,Y,,Y0,,_T,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,2017,,-5.5,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_LE(1.0),,I,TUR,,A,,LFEXPDMF,,Y,,Y0,,_T,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,2016,,-5.4,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_LE(1.0),,I,TUR,,A,,LFEXPDMF,,Y,,Y0,,_T,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,2013,,-5.4,,,,B,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_LE(1.0),,I,TUR,,A,,LFEXPDMF,,Y,,Y0,,_T,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,2015,,-5.4,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_LE(1.0),,I,TUR,,A,,LFEXPDMF,,Y,,Y0,,_T,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,2014,,-5.4,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_LE(1.0),,I,TUR,,A,,LFEXPDMF,,Y,,Y0,,_T,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,2012,,-5.2,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_LE(1.0),,I,TUR,,A,,LFEXPDMF,,Y,,Y0,,_T,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,2022,,-5.2,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_LE(1.0),,I,TUR,,A,,LFEXPDMF,,Y,,Y0,,_T,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,2021,,-5.5,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_LE(1.0),,I,IDN,,A,,LFEXPDFM,,Y,,Y0,,_T,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,2018,,4.1,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_LE(1.0),,I,IDN,,A,,LFEXPDFM,,Y,,Y0,,_T,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,2017,,3.9,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_LE(1.0),,I,IDN,,A,,LFEXPDFM,,Y,,Y0,,_T,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,2015,,3.8,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_LE(1.0),,I,IDN,,A,,LFEXPDFM,,Y,,Y0,,_T,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,2014,,3.8,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_LE(1.0),,I,IDN,,A,,LFEXPDFM,,Y,,Y0,,_T,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,2013,,4.1,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_LE(1.0),,I,IDN,,A,,LFEXPDFM,,Y,,Y0,,_T,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,2012,,3.6,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_LE(1.0),,I,IDN,,A,,LFEXPDFM,,Y,,Y0,,_T,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,2016,,3.9,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_LE(1.0),,I,IDN,,A,,LFEXPDFM,,Y,,Y0,,_T,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,2022,,4.3,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_LE(1.0),,I,IDN,,A,,LFEXPDFM,,Y,,Y0,,_T,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,2021,,4.2,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_LE(1.0),,I,IDN,,A,,LFEXPDFM,,Y,,Y0,,_T,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,_Z,,2020,,4.2,,,,,,,,,,,
